date,open,high,low,close,volume,full_text,news_count
2021-06-17,633.05,637.55,626.7,631.55,9682102,"RIL, Wipro, ICICI Bank, L&T Infotech, Power Grid, HPCL, Natco Pharma stocks in focus Nifty futures tumbled 109 points or 0.69 per cent to 15,666.50 on Singaporean Exchange on weekly options expiry day. Sensex sheds over 300 pts, Nifty below 15,700; metal, financial stocks drag Equity benchmark Sensex tumbled over 300 points in early trade on Thursday, tracking losses in index-heavyweights HDFC twins, ICICI Bank and Reliance Industries amid a largely negative trend in global equities. The 30-share BSE index was trading 302.80 points or 0.58 per cent lower at 52,199.18 in i… Sensex Nifty today: Tech Mahindra was the top loser in Sensex; UltraTech Cement and HCL Tech among gainers Sensex Nifty: HDFC twins, ICICI Bank and Reliance Industries are amid a largely negative trend. ICICI Bank leads in credit card issuances The bank has added over 8.15 lakh new credit card customers",4
2021-06-18,632.6,636.6,620.7,634.25,13763435,"Stocks in news: Power Grid, Max Financial, Natco Pharma and more On Thursday, Sensex and Nifty fell for the second consecutive session after hitting record highs led by losses in index heavyweights HDFC twins, ICICI Bank and Axis Bank Buy ICICI Bank, target price Rs 750: Motilal Oswal ICICI Bank Ltd., incorporated in the year 1994, is a banking company (having a market cap of Rs 436399.12 Crore). ICICI Bank board allots over 4.19 lakh equity shares under ESOS The current market cap of the company is Rs4,37,948.70cr. ICICI Bank launches ‘ICICI STACK for Corporates’ to offer ecosystem banking Provides 360-degree digital banking solutions to corporates, their channel partners, employees and other stakeholders. S&P revises ICICI Bank outlook. Check new ratings S&P forecast that ICICI Bank will maintain a risk-adjusted capital (RAC) ratio of more than 10 per cent over the next 24 months S&P revises ICICI Bank credit rating outlook to stable from negative S&P Global Ratings on Friday said it has revised the rating outlook on ICICI Bank Ltd to stable from negative on grounds that the lender will benefit from the sale of stake in subsidiaries. S&P revises ICICI Bank outlook to stable from negative “We revised the rating outlook to reflect our view that ICICI Bank will maintain its strong capital position over the next 24 months. The bank will benefit from the sale of a stake in subsidiaries and gradual normalization of earnings, which should reduce risks associated with its capital position,”… S&P revises rating outlook on ICICI Bank to ‘stable’ S&amp;P Global Ratings has revised its rating outlook on ICICI Bank to stable from negative.It has affirmed its ‘BBB-’ long-term and ‘A-3’ short-term issuer credit ratings on the private sector le S&P revises ICICI Bank outlook to stable Cites stake sale in arms, better earnings",9
2021-06-21,622.85,633.1,616.25,630.5,13360398,"Stocks in the news: ICICI Bank, HDFC Bank, Polycab, Info Edge, RIL and Vedanta Info Edge, Oil India, Bharat Dynamics, TCNS Clothing, Jaiprakash Associates and VST Tillers Tractors will announce their March quarter results today. Stocks to Watch: Authum Investment, HDFC Bank, ICICI Bank, PNB Housing, RIL Markets regulator Securities and Exchange Board of India (Sebi) has asked mortgage lender PNB Housing Finance to temporarily halt its proposed share sale programme Buzzing Stocks: HDFC Bank, SBI Card, ICICI Bank And Other Stocks In News Today Stocks In News: Check out the companies making the biggest headlines before the opening bell. Bank Nifty gains momentum, index tops 270 pts; Except ICICI Bank, all stocks in green; Bandhan, PNB, AU Small led pack The index has hovered between intraday high and low of 34,847.45 and 34,847.45 during the day. Stocks to watch: RIL, PNB Housing, Centrum Capital, HDFC Bank, ICICI Bank S&P Global Ratings on Friday said it has revised the rating outlook on ICICI Bank Ltd to stable from negative S&P Global revises ICICI Bank’s outlook to ‘Stable’ S&P Global Ratings has revised its rating outlook on ICICI Bank to stable from negative. Stock Market Updates: Sensex falls 500 points, Nifty below 15,550; SBI, Tata Steel top draggers SBI and Tata Steel were the top draggers in the Sensex pack, declining over 2 per cent, followed by IndusInd Bank, Axis Bank and ICICI Bank Stocks to Watch Today: NTPC, ICICI Bank, Adani Power and Others Indian benchmark indices Sensex and Nifty are likely to open lower on Monday following trends in global peers. Sensex Tanks Nearly 600 Points in Early Trade; Nifty Below 15,600 Equity benchmark Sensex plunged nearly 600 points in early trade on Monday, tracking losses in index-heavyweights ICICI Bank, SBI and L&T amid a steep correction in global equities. Vijay Deshwal joins Magma Fincorp as Group CEO He was earlier associated with ICICI Bank as Business Head ICICI Bank extends instant ‘Cardless EMI’ facility. Details here ICICI Bank customers can check their eligibility for ‘Cardless EMI’ by sending SMS ‘CARDLESS’ to ‘5676766’ Top stocks in focus: Alkem Lab, ICICI Bank, Centrum, NTPC, BHEL, HGS Check out the stocks that will be in focus during trade today based on recent and latest news developments. No Credit Card needed! Buy mobile, laptops, apparels up to Rs 5 lakh with ICICI Bank cardless EMI online ICICI Bank also said it is the first in the industry to introduce a convenient and instant cardless EMI facility for online shopping, seven months after it launched the same service at retail stores. Sensex tanks nearly 600 points in early trade; ICICI Bank, SBI track losses-Business News , Firstpost The BSE index was trading 596.78 points or 1.14 percent lower at 51,747.67, while NSE Nifty tumbled 175.35 points or 1.12 percent to 15,508 Vijay Deshwal joins Magma Fincorp as group CEO Vijay Deshwal was associated with ICICI Bank as a business head before joining Magma Fincorp. ICICI Bank launches cardless EMI facility Customers can convert transactions up to ₹5 lakh into easy EMIs ICICI Bank Consolidated March 2021 Net Interest Income (NII) At Rs 12,344.50 Crore, Up 15.2% Y-o-Y ",17
2021-06-22,635.0,644.1,629.55,630.4,15189506,"Buy or Sell: Stock ideas by experts for June 22, 2021 ET Now spoke to various experts and here’s what they have to recommend for today’s trading session. Kunal Bothra has a buy/sell recommendation on Motherson Sumi and HDFC, while Nooresh Merani has recommended HDFC Bank and ICICI Bank for today’s trading session. Sensex trades 375 points higher at 52,949; Nifty begins day at 15,862 Maruti was the top gainer in the Sensex pack, rising over 2%, followed by M&M, L&T, TCS, ICICI Bank, SBI and HDFC twins. Sensex rallies over 350 points to hit record intra-day high; Nifty tops 15,850 Maruti, ICICI Bank and SBI were the top gainers Mirae Asset, With Rs 700 Billion In AUM, Raises Stake In Banks: ICICI, HDFC Bank Among Top 10 Holdings In a period of pandemic-driven volatility, the AMC’s top stock holdings include companies like HDFC Bank, ICICI Bank, Infosys, RIL, Axis Bank, TCS, Maruti Suzuki, and Dr Reddy’s Laboratories; firm eyes under-penetrated sectors Mirae Asset, With Rs 70,000 Cr In AUM, Raises Stake In Banks: ICICI, HDFC Bank Among Top 10 Holdings In a period of pandemic-driven volatility, the AMC’s top stock holdings include companies like HDFC Bank, ICICI Bank, Infosys, RIL, Axis Bank, TCS, Maruti Suzuki, and Dr Reddy’s Laboratories; firm eyes under-penetrated sectors Sensex Hits Record Intra-day High Today; Nifty Tops 15,850 Equity benchmark Sensex rallied over 350 points to scale a fresh intra-day record in early trade on Tuesday, tracking gains in index-heavyweights Reliance Industries, HDFC twins and ICICI Bank, amid a positive trend in global equities.",6
2021-06-23,633.75,635.0,623.45,625.05,10925140,"ICICI Bank plays its cards right to grow market share as ban hurts HDFC Bank Reserve Bank of India data for April showed that HDFC Bank lost nearly 160 basis points of market share since the end of November 2020, when the regulator levied a business embargo on it. During the same period, ICICI Bank, SBI Cards and Axis Bank have gained 108 basis points, 37 basis points and 11… ICICI Bank Standalone March 2021 Net Interest Income (NII) At Rs 10,431.13 Crore, Up 16.85% Y-o-Y  Stock Market Updates: Sensex falls 282 points, Nifty slips below 15,700; banks and IT stocks drag Kotak Mahindra Bank was the top Sensex loser shedding around 1 per cent, followed by L&T, Tata Steel, TCS, Axis Bank and ICICI Bank Share Market Highlights: Sensex ends at 52,306, Nifty below 15,700; RIL, ICICI Bank among drags Share Market News Today | Sensex, Nifty, Share Prices Highlights: Domestic stock markets closed in the red on Wednesday. Broader markets mirrored benchmarks.",4
2021-06-24,627.0,636.3,624.45,635.0,12796282,,0
2021-06-25,636.1,650.0,636.1,648.5,14713810,"ICICI Bank is back as mutual funds’ favoured pick on valuations, growth ICICI Bank has emerged as one of the top holdings of domestic equity mutual funds in the past year after falling out of favour for a while. ICICI Bank is back as MFs’ favoured pick on valuations, growth ICICI Bank has emerged as one of the top holdings of domestic equity mutual funds in the past year after falling out of favour for a while. Nifty Bank index rallies 1.6%; Axis Bank, SBI, ICICI Bank top performers Nifty PSU Bank advanced 2.7% to outperform. Indian Overseas Bank (up nearly 7%) and Central Bank (up 6.5%) led the gains. Markets end higher on sharp rebound in Financial, metal stocks Tata Steel, Axis Bank, SBI, ICICI Bank, JSW Steel, Hindalco and Maruti Suzuki were among the top performers on the Nifty, while RIL was the top laggard in the Nifty50, down 2%. Sensex closes 226 points higher to end session at 52,925; Nifty closes at 15,860 Tata Steel was the top gainer in the Sensex pack, rising over 4 per cent, followed by Axis Bank, SBI, ICICI Bank, Bajaj Finserv, L&T and Maruti. Sensex surges 226 points to end at record high; Nifty tops 15,850 Equity benchmark Sensex jumped 226 points to end at a fresh lifetime high on Friday, boosted by ICICI Bank, Axis Bank and Infosys amid positive cues from global markets. The 30-share BSE index closed ICICI Alert! Credit card holders won’t be able to change transaction control on select dates ICICI Bank is one of the largest private sector banks in India in terms of valuation. The bank’s consolidated total asset value stood at Rs 14.76 trillion as of September 30, 2020. Stock Market Updates: Sensex up 150 points, Nifty above 15,800; Tata Steel, Maruti top gainers Tata Steel was the top gainer in the Sensex pack, advancing over 2 per cent, followed by Maruti Suzuki, Tech Mahindra, SBI, ICICI Bank and HDFC Bank. Stock Market Updates: Sensex rises 226 points to end at record high, Nifty above 15,850 Tata Steel was the top gainer in the Sensex pack, advancing over 4 %, followed by Axis Bank, SBI, ICICI Bank, Bajaj Finserv, L&T and Maruti. What Mirae Asset Emerging Bluechip Fund value be if invested ₹10,000 5 yrs ago ICICI Bank, HDFC Bank, Infosys, Axis Bank, SBI, Reliance Industries, Voltas are some of the funds’ holdings",10
2021-06-28,651.0,653.0,646.15,650.1,11889768,"Banking & metal can take Nifty beyond 16,000 Axis Bank, ICICI Bank, SBI, Bank of Baroda, Tata Steel, Jindal Steel, TCS and Tech Mahindra are likely to outperform in the next one month. Buy or Sell: Stock ideas by experts for June 28, 2021 ET Now spoke to various experts and here’s what they have to recommend for today’s trading session. Rajesh Palviya has a buy/sell recommendation on TCS and ICICI Pru while Nooresh Merani has recommended ICICI Bank, Axis Bank for today’s trading session. Tata Steel, ICICI Bank among 6 stocks that may beat the Street in just a few weeks - Money-making ideas As the ongoing bull run shows no signs of slowing down, analysts say headline index Nifty may soon hit the 16,000 mark. Last week, IT, Metal, BFSI and Auto outshone while FMCG took a breather. Tata Steel, Axis Bank, SBI, ICICI Bank and Hindalco were among major gainers. Technical analysts are bullis… SBI, HDFC Bank, ICICI Bank to BoB — Special FD scheme to end soon. Check details SBI We Care scheme is offering 80 bps extra return to a senior citizen on fixed deposit As credit card swipes slow, ICICI Bank, SBI Card emerge winners Both these lenders have been growing at the cost of HDFC Bank. The fact that the bank cannot issue cards to new customers due to a regulatory ban is working for its competitors well. HDFC Bank’s new card issuance fell by 66,000 in April NCLT orders wind up Nakshatra World, a Mehul Choksi companies The ruling came on an insolvency petition ICICI Bank filed around two years ago against the company, which was also allegedly involved in a money laundering case reported at the Punjab National Bank. The court appointed Santanu Ray, a partner from Delhi-based AAA Insolvency Professionals LLP as the …",6
2021-06-29,646.3,648.75,636.45,640.0,12184013,"NCLT orders liquidation of Choksi’s Nakshatra World The ruling came on an insolvency petition ICICI Bank filed around two years ago against the company, which was also allegedly involved in a money laundering case reported at the Punjab National Bank. The court appointed Santanu Ray, a partner from Delhi-based AAA Insolvency Professionals LLP as the … Sensex, Nifty start on flat note amid mixed global cues; FMCG, energy stocks lead, banks drag Asian Paints was the top gainer in the Sensex pack, rising over 1 percent, followed by PowerGrid, L&T, TCS, Reliance Industries, HCL Tech and ITC. On the other hand, ICICI Bank, M&M, HDFC Bank, Kotak Bank and Infosys were among the laggards. Jhunjhunwala, top funds hold this stock. Yet, it goes abegging below book value At Rs 87 apiece on Tuesday, the stock traded at 1.08 times book value compared with 5.39 times for bigger peer Kotak Mahindra Bank, 4.08 times for HDFC Bank and 3.05 times for ICICI Bank. Select brokerages find the bank’s valuations inexpensive. ICICI Bank introduces instant cardless EMI facility; all you need to know ICICI Bank has introduced instant ‘Cardless EMI’ facility. Customers can instantly buy products or services online through Equated Monthly Instalments (EMIs) in just a few clicks by using their mobile phone and PAN, said the bank in a press statement. How it worksCu… Markets trade lower amid weak cues; Sensex below 52,600, Nifty 50 struggles near 15,765; Bank nosedives; Britania, ICICI Bank top bears Banking and financial stocks weighed down the most on the benchmarks. Market HIGHLIGHTS: Sensex ends near day’s low, Nifty below 15,750; RIL gains, SBI, ICICI Bank shares fall Share Market News Today | Sensex, Nifty, Share Prices HIGHLIGHTS: Domestic equity market benchmarks BSE Sensex and Nifty 50 ended near day’s lows on Tuesday Sensex drops 186 points on profit-booking; Nifty ends below 15,800 Kotak Bank was the top loser in the Sensex pack, shedding over 1%, followed by ICICI Bank, Tech Mahindra, Bajaj Auto, Mahindra and Mahindra, SBI and Axis Bank Sensex, Nifty end lower for second straight session; Bank shares fall Kotak Bank was the top loser in the Sensex pack, shedding over 1 per cent, followed by ICICI Bank, Tech Mahindra, Bajaj Auto, Mahindra and Mahindra, SBI and Axis Bank. Bank Nifty sheds 285 pts on broad-based selloff; Bandhan, ICICI Bank, Kotak Bank weigh down A broad-based sell-off was witnessed in Bank Nifty with heavyweight stocks taking a sharp dive. Sebi fines 2 FPIs for violating market norms The regulator has dropped charges against designated depository participant (DDP) ICICI Bank Ltd.",10
2021-06-30,638.3,640.8,629.8,631.45,14224380,"Bank Nifty stocks to buy today: Experts recommend ‘buy’ on HDFC Bank, ICICI Bank Stocks to buy today: Both Bank Nifty stocks have remained laggard in the recent market rally and one trigger would be enough for both the stocks to give sharp upside movement, say experts Market update: Sensex ends 67 pts lower amid profit-booking PowerGrid was the top loser in the Sensex pack, shedding over 1 per cent, followed by Bajaj Finserv, ICICI Bank, HDFC, NTPC, HUL and L&T. Sensex ends 67 points lower amid profit-booking PowerGrid was the top loser in the Sensex pack, shedding over 1%, followed by Bajaj Finserv, ICICI Bank, HDFC, NTPC, HUL and L&T Sensex falls 67 points, Nifty closes below 15,750; Bajaj Finserv, ICICI Bank, HDFC, NTPC top losers After rallying nearly 400 points intra day, Sensex settled 66.95 points lower at 52,482. Nifty slipped 26.95 points to close at 15,721.",4
2021-07-01,633.95,637.4,630.05,631.75,10489075,"ICICI Bank launches ‘Salute Doctors’, comprehensive banking solution for medical personnel ICICI Bank today announced the launch of its comprehensive banking solutions for medical doctors called ‘Salute Doctors’. It provides customized banking as well as value-added services for every doctor, beginning from a medical student to a senior medical consultant to an owner of a hospital or a… ICICI Bank launches comprehensive banking solutions for medical doctors HDFC Bank announces #SalaamDilSey initiative to pay tribute to doctors",2
2021-07-02,632.25,641.35,632.25,640.25,10985228,"Markets pick up paces; Sensex near 52,400, Nifty 50 tests 15,700; SmallCaps outperform; RIL, ICICI Bank, Bharti Airtel drive; Tata twins, HUL laggard BSE SmallCap and other smallcap indexes were trading higher around 1% each. Chris Wood launches India-dedicated equity portfolio with 16 stocks The portfolio includes marquee stocks such as ICICI Bank, HDFC, Bajaj Finance, and Reliance Industries Sensex, Nifty halt 4-day losing streak to end in green; here’s what experts make of today’s trade Index heavyweights such as Reliance Industries and ICICI Bank, State Bank of India, HDFC, and Mahindra & Mahindra were the top gainers on BSE Sensex. Sensex snaps 4-day losing streak, ends 166 points higher; ICICI Bank, Reliance Industries top gainers Reliance Industries was the top gainer in the Sensex pack, rising over 1 per cent, followed by ICICI Bank, SBI, HDFC, M&M, Axis Bank, Bajaj Finance, Titan and Infosys. Market Highlights: Sensex ends below 52,500, Nifty above 15,700; Reliance Industries, ICICI Bank top gainers Share Market News Today | Sensex, Nifty, Share Prices Highlights: Domestic benchmark indices surged higher during the final hours of trade to close in the green. India VIX fell 6%. Sensex, Nifty Snap 4-Session Losing Streak; RIL, ICICI Bank Lead Gainers Catch all live updates on share prices, index moves, corporate announcements and more from Indian stock markets today. Sensex climbs 166 pts, Nifty ends above 15,700; RIL, ICICI Bank top gainers The domestic equity barometers ended with decent gains on Friday. The Nifty closed above the 15,700 mark. Metal stocks declined for fourth consecutive session. Market Roundup: Sensex up by 166 points; Nifty closes at 15,722; today’s top gainers and losers The top gainers at BSE were ICICI Bank, Reliance, SBI, Titan, and HDFC. At the NSE, except Nifty Midcap 50 and Next 50, all the sectoral indices ended in the green. Sensex rises 166 points, Nifty ends above 15,700; ICICI Bank, RIL, SBI top gainers Sensex ended 166 points higher at 52,484. Nifty advanced 42.20 points at 15,722",9
2021-07-05,642.75,648.5,641.2,647.05,7328220,"Bank Nifty tops near 390 pts amid Q1 advances and deposits data; Federal Bank, SBI, ICICI Bank, HDFC Bank, IndusInd drive The index has touched an intraday high and low of 35,213.75 and 34,926.40 respectively. ICICI Bank To Revise These Charges From August 1 The ICICI Bank has allowed a total of 4 free cash transactions per month for regular saving account. Sensex rallies 395 points led by banking, finance stocks State Bank of India was the top gainer in the Sensex pack, climbing nearly 2 per cent, followed by Tata Steel, L&T, Bajaj Finserv, Axis Bank, Bajaj Finance, M&M and ICICI Bank.",3
2021-07-06,645.2,655.0,645.2,648.95,9184810,"ICICI Bank ATM Cash Withdrawal, Cash Deposit, Charges, Rules Change Next Month. Details Here After State Bank of India (SBI), another major lender ICICI Bank is all set to change rules and charges for cash withdrawals from ATMs, cheque books and other financial transactions.",1
2021-07-07,650.9,654.75,645.9,653.0,7677111,"Nifty Bank rallies 150 points; RBL Bank, IndusInd Bank lift performance Axis Bank, ICICI Bank, State Bank of India, and Kotak Bank also advanced to support the sector. If Nifty trades above 15,870, it may rally up to 16,150; ICICI Bank, SBI Life among 4 technical stocks to buy The intraday chart suggests, traders may take a caution stance near the 15900/53200 level Cashfree brings on board veteran banker Arun Tikoo as SVP Arun Tikoo brings with him to Cashfree over two decades of experience in senior leadership roles at lenders such as State Bank of India, Yes Bank, ICICI Bank and HDFC Bank.",3
2021-07-08,650.5,654.0,638.1,642.0,10726363,"Amazon Pay ICICI Bank credit card issuance crosses 20 lakh mark on Tuesday Emerges as first co-branded card to achieve this Correction in bank stocks offers a good entry point: Gautam Duggad, MOSL The banking space offers tremendous long term opportunities, especially large-cap banks like HDFC Bank, ICICI Bank, Axis Bank and State Bank of India, says Duggad Market Highlights: Sensex tanks 485 pts, ends at 52,568, Nifty closes at 15,727; ICICI Bank, Tata Steel among drags Share Market News Today | Sensex, Nifty, Share Prices Highlights: Bears forced domestic markets to end in red on Thursday’s expiry session. India VIX, the volatility index soared 11%. ICICI Bank Q1 Net Profit Seen Up 59.1% YoY To Rs. 4,136.5 Cr: Motilal Oswal Net Interest Income (NII) is expected to increase by 15.6 percent Y-o-Y (up 2.9 percent Q-o-Q) to Rs. 10,731.6 crore, according to Motilal Oswal.",4
2021-07-09,639.5,641.15,633.8,638.65,7048676,"Bank Nifty nosedives over 290 pts as heavyweights HDFC Bank, Axis Bank, ICICI Bank drag; AU Small top gainer The index has touched an intraday high and low of 35,225.20 and 34,859.90 respectively. Sensex tumbles over 300 pts in early trade, Nifty tests 15,650 Equity benchmark Sensex tumbled over 300 points in early trade on Friday, tracking losses in index majors Reliance Industries, HDFC twins and ICICI Bank amid a weak trend in global markets. As Benchmark Indices Trade In A Range, Axis Securities Bets On 15 Stocks ICICI Bank, SBI and Tech Mahindra among stocks that could rise 14-32% PIL in Bombay High Court alleges Truecaller collects private data, app refutes The Bombay High Court has issued a notice to the Central and State governments, National Payment Corporation of India (NPCI) and ICICI Bank seeking their response to the petition seeking directions against the mobile application Truecaller. Maruti Suzuki India rolls out digital platform to provide car financing solutions to customers It has on-boarded 14 financiers, including HDFC Bank, ICICI Bank, Yes Bank, Axis Bank, State Bank of India, IndusInd Bank, Bank of Baroda, Mahindra Finance, and Sundaram Finance.",5
2021-07-12,646.0,650.25,642.4,646.3,6958509,"Bank Nifty trades higher as heavyweights ICICI Bank, SBI, IndusInd, Kotak drive the performance The index has touched an intraday high and low of 35,394.30 and 35,060.35 respectively. Sensex surges over 240 points in early trade, Nifty tops 15,770 ICICI Bank was the top gainer in the Sensex pack, climbing nearly 2%. Sensex surges in early trade, Nifty tops 15,770; PSU banks gain ICICI Bank was the top gainer in the Sensex pack, climbing nearly 2 percent, followed by Maruti Suzuki, SBI, UltraTech Cement, IndusInd Bank and Tata Steel. Sensex surges over 240 pts in early trade, ICICI Bank top gainer; Nifty tops 15,770 The 30-share BSE index was trading 241.95 points higher at 52,628.14 in initial deals, while the broader NSE Nifty advanced 81.65 points to 15,771.45 Market Roundup: Sensex ends 13 points lower, Nifty closes at 15,692; today’s top gainers and losers The top gainers on the BSE were Ultracem Co, ICICI Bank, SBI, Axis Bank, and Kotak Bank. The top laggards were Bharti Airtel, Tata Steel, HDFC Bank, Infosys, and HDFC Stock Market Updates: Sensex up 250 points, Nifty above 15,700; ICICI Bank, Maruti top gainers At 09:18 hours, the 30-share BSE index was trading 248.53 points or 0.47 per cent higher at 52,634.72, and the broader NSE Nifty was up 80.9 points or 0.52 per cent at 15,770.75.",6
2021-07-13,655.15,666.35,653.0,663.65,19702166,"HDFC Bank’s loss is ICICI Bank’s gain on credit cards: Check details here Between December and May, HDFC Bank’s credit card kitty saw a drop of 528,447 cards while that of ICICI Bank increased 1.16 million, the highest by any lender during the period Bank Nifty tops 450 pts on broad-based buying; ICICI Bank, Axis Bank, HDFC Bank, SBI led the rally The Consumer Price Index (CPI) or retail inflation of India stayed over the RBI’s target band for the second month in a row. Banks, RIL lift Sensex 397 pts; broader indices underperform ICICI Bank (up 2.7 per cent), HDFC, Axis Bank, Sun Pharma, and NTPC were the top gainers on the frontline S&P BSE Sensex Markets closed higher; Banking stocks outperformed Financial stocks like ICICI Bank and HDFC Ltd were among the top gainers, adding fresh long positions. Sensex jumps over 200 points in early trade, ICICI Bank top gainer; Nifty tops 15,750 The 30-share BSE index was trading 228 points or 0.44% higher at 52,600.69 in initial deals, while the broader NSE Nifty advanced 69.50 points Sensex jumps in early trade; Nifty tops 15,750 led by RIL, ICICI Bank NTPC was the top gainer in the Sensex pack, surging over 3 per cent, followed by ICICI Bank, HDFC, PowerGrid, M&M, Axis Bank, L&T and UltraTech Cement. Market LIVE Updates: Sensex jumps 350 pts, Nifty hits 15,800; IT stocks slip Share Market LIVE Updates: Sensex surged nearly 400 points to 52,766.72, while the Nifty added 110.25 points to 15,802.85. ICICI Bank, Sun Pharma, HDFC were the top gainers. Bank Nifty added surged over 1% while FMCG and IT indices slipped Markets rally on broad-based buying; Sensex over 52,600, Nifty 50 above 15,760; NTPC, HDFC, ICICI Bank in lead A broad-based buying was witnessed across benchmarks with banking, metal, pharma, financials and realty stocks outperforming. Sensex rallies 397 points; Nifty ends above 15,800 ICICI Bank was the top gainer in the Sensex pack Market HIGHLIGHTS: Nifty ends above 15,800, Sensex surges 397 pts; ICICI Bank share price top gainer Share Market News Today | Sensex, Nifty, Share Prices HIGHLIGHTS: BSE Sensex and Nifty 50 ended over half a per cent higher on Tuesday Sensex zooms 397 pts, Nifty ends above 15,800; ICICI Bank, HDFC jump 3% each Indian share markets ended on a positive note on Tuesday, with the Sensex up 397 points and the Nifty ending 120 points higher Sensex, Nifty rebound in line with Asian peers; financial stocks shine On the Sensex chart, ICICI Bank was the top gainer, surging 2.83 per cent, followed by HDFC, Axis Bank, Sun Pharma, NTPC and M&M. Stock Market Updates: Sensex up 200 points, Nifty above 15,750; ICICI Bank, Bajaj Finance top gainers At 09:18 hours, the 30-share BSE index was trading 245 points or 0.47 per cent higher at 52,617.99, and the broader NSE Nifty was up 70 points or 0.45 per cent to 15,762.60. Sensex rises 397 points, Nifty closes above 15,800; banking, consumer durables stocks lead gains Top Sensex gainer was ICICI Bank rising nearly 3 per cent, followed by HDFC, Axis Bank, Sun Pharma, NTPC and M&M Market Roundup: Sensex up by 397.04 points, Nifty closes at 15,812; today’s top gainers and losers The top gainers at BSE inlcuded ICICI Bank, HDFC and Axis Bank, while HCL Technologies, Dr Reddy’s and Maruti were among the laggards",15
2021-07-14,662.0,668.0,658.2,664.2,11610977,"Sensex witnesses best session in six weeks; ICICI Bank gains 2.83% This was the best single-day gains for the index since May 31. Hot Stocks | ICICI Bank, Federal Bank And Tata Chemicals Can Give Double-digit Returns In Short Term For Nifty, 15,900 would act as a major hurdle in the short term, above which, the index can march towards its record high and above 16,000, said Shitij Gandhi of SMC Global Securities Sensex drops over 100 points in early trade, Nifty slips below 15,800 Equity benchmark Sensex dropped over 100 points in early trade on Wednesday, tracking losses in index majors ICICI Bank, HDFC twins and Reliance Industries amid a negative trend in global markets. Sensex drops over 100 points in early trade; Nifty slips below 15,800 Maruti was the top loser in the Sensex pack, slipping around 1%, followed by ICICI Bank, HDFC, Axis Bank, IndusInd Bank and Tata Steel. Busy accounting software integrates with ICICI Bank: All you need to know Busy, business accounting software, has partnered with ICICI Bank for banking solutions. The integration will help Busy users gain better accessibility in managing their banking, improving their business efficiencies from Busy itself.How it worksICICI Bank’s current… RBI’s current account circular helps large lenders gain corporate banking market share: Report The Reserve Bank of India’s (RBI) insistence on companies opening current accounts with banks is among the factors that has helped large lenders such as HDFC Bank, ICICI Bank and SBI raise their shares of the competitive corporate banking market in 2020, according to a report.Apart from th… Chanda Kochhar matter: SAT asks Sebi officer not to proceed till Sep 15 The Securities Appellate Tribunal (SAT) has restrained Sebi’s Adjudicating Officer from proceeding till September 15 in a matter related to former ICICI Bank chief Chanda Kochhar. BUSY Accounting Software, ICICI Bank tie-up The integration will help BUSY users gain better accessibility in managing their banking and business efficiencies improvement. ICICI Bank Q1 Net Profit Seen Up 85.4% YoY To Rs. 4,817.9 Cr: Emkay Research Net Interest Income (NII) is expected to increase by 12.8 percent Y-o-Y (up 0.4 percent Q-o-Q) to Rs. 10,470.5 crore, according to Emkay Research. Chanda Kochhar matter: SAT asks Sebi’s officer not to proceed till Sep 15 The Securities Appellate Tribunal (SAT) has restrained Sebi’s Adjudicating Officer from proceeding till September 15 in a matter related to former ICICI Bank chief Chanda Kochhar.The matter pertains to a show-cause notice issued by the regulator to Kochhar on the basis of an analysis of a …",10
2021-07-15,665.1,669.6,661.1,665.4,8217374,"ICICI Bank credit card transactions at POS increases by a whopping 124% yoy in May 2021 The bank said that its credit card transactions at POS grew by about 124% year-on-year by value in May 2021. ICICI Bank Q1 Net Profit Seen Up 73% YoY To Rs. 4,488 Cr: Sharekhan Net Interest Income (NII) is expected to increase by 11 percent Y-o-Y (down 1 percent Q-o-Q) to Rs. 10,283 crore, according to Sharekhan. ICICI Bank credit card transactions at POS soar 124% YoY in May The value of ICICI Bank’s credit card transactions at POS (Point of Sale) in May 2021 was Rs 9517.46 crore.",3
2021-07-16,667.45,667.75,657.7,660.7,9194038,"ICICI Bank, Axis Bank, 3 more pvt banks’ card issuances to be hit by RBI’s Mastercard ban: Nomura As many as five private sector banks, including Axis Bank, ICICI Bank, YES Bank, RBL Bank and IndusInd Bank are to be impacted by the Reserve Bank of India’s decision to ban Mastercard from issuing new cards for not complying with local data storage guidelines, according to a report.HDFC B…",1
2021-07-19,645.65,656.9,645.55,656.1,8971186,"Sensex plunges over 500 points to open at 52,606; Nifty trades at 15,754 HDFC Bank was the top loser in the Sensex pack, shedding over 2 per cent, followed by HDFC, IndusInd Bank, Kotak Bank, Axis Bank and ICICI Bank. Share market today: Why banking shares are under presssure; HDFC Bank top loser at open Share market today: HDFC Bank was the top loser in the Sensex pack, shedding over 2 percent, followed by HDFC, IndusInd Bank, Kotak Bank, Axis Bank and ICICI Bank",2
